순위,매물 이름,거래 유형,가격,업로드 날짜,매물 유형,매물 세부사항 (방갯수/면적/층수),상세 설명,위치
173,백현마을1단지푸르지오그랑블 103동,매매,"270,000 만원",20.12.01,아파트,정상입주   뷰가좋구 조용한  귀한매매  백화점  역세권,경기도  성남시  백현동
174,정든우성6단지 609동,매매,"115,000 만원",20.12.01,아파트,3개월정도날짜협의가능.확장특올수리.남향.동간넓고환한집.로얄동,경기도  성남시  정자동
175,백현마을2단지 207동,매매,"165,000 만원",20.12.01,아파트,입주가능함   뷰도좋구요,경기도  성남시  백현동
176,이매삼환 1102동,전세,"90,000 만원",20.11.30,아파트,38p 올수리 밝은집 단지내이매중 역세권,경기도  성남시  이매동
177,이매삼성 1021동,전세,"90,000 만원",20.11.30,아파트,46p 올수리 남향 로얄동 이매역세권가까운돈,경기도  성남시  이매동
178,탑벽산 606동,매매,"140,000 만원",20.11.30,아파트,2021 7월이후 입주협의 로얄동 로얄층입니다,경기도  성남시  야탑동
179,한솔3단지한일 307동,월세,"25,000 / 180 만원",20.11.30,아파트,올수리 탁트인전망 밝은집 정상입주,경기도  성남시  정자동
180,시범우성 214동,매매,"155,000 만원",20.11.28,아파트,"급매,올수리,세안고,로얄동,서현중,분당초,중앙공원,서현역 ,애경프라자근접",경기도  성남시  서현동
181,양지5단지한양 511동,전세,"38,000 만원",20.11.27,아파트,2월17일입주가 올수리 전망 수내역세권,경기도  성남시  수내동
182,현대아이파크 105동,매매,"150,000 만원",20.11.25,아파트,세안고 앞이트여있음 초역세권,경기도  성남시  야탑동
183,양지1단지금호 101동,매매,"200,000 만원",20.11.24,아파트,69 복층 특올수리 정상입주 전망굿 수내역세권 좋아요,경기도  성남시  수내동
184,판교원마을1단지 101동,매매,"150,000 만원",20.11.23,아파트,"45P 햇살좋은 정남향, 깨끗해요,입주협의",경기도  성남시  판교동
185,시범현대 408동,전세,"125,000 만원",20.11.20,아파트,귀한전세  샤시까지 최근 완벽수리 되었음 2월중순이전 입주,경기도  성남시  서현동
186,푸른벽산 312동,전세,"65,000 만원",20.11.18,아파트,화장실 1년반전수리  확장안됨 긴정상,경기도  성남시  수내동
187,탑주공8단지 801동,매매,"45,000 만원",20.11.18,아파트,"전세안고,깨끗,역세권소형,좋은구조입니다.",경기도  성남시  야탑동
188,탑벽산 612동,매매,"130,000 만원",20.11.18,아파트,역세권 주인거주 앞이트여있음,경기도  성남시  야탑동
189,이매진흥 807동,전세,"100,000 만원",20.11.17,아파트,38p 특올수리. 샷시포함. 이매역. 이매초. 이매중,경기도  성남시  이매동
190,이매삼성 1018동,매매,"89,000 만원",20.11.17,아파트,남향로얄동 전망 수리 역세권 이매중단지 입주추천,경기도  성남시  이매동
191,탑5단지타워빌 506동,월세,"80,000 / 5,000 만원",20.11.16,아파트,48p 내부 특올수리. 남향 밝은 앞뒤 전망. 하탑초. 이매중,경기도  성남시  야탑동
192,이매삼성 1001동,매매,"145,000 만원",20.11.16,아파트,38p정체특올수리 남향 전망나옴,경기도  성남시  이매동
193,백현마을7단지 706동,매매,"160,000 만원",20.11.16,아파트,29p밝고예쁜집 전망구조최고 역세권,경기도  성남시  백현동
194,위례자연앤래미안e편한세상 5603동,월세,"20,000 / 220 만원",20.11.13,아파트,최고학군 단지내초중고어린이집 에어컨 융무 트인조망 채광우수고품격편의시설,경기도  성남시  창곡동
195,정든동아2단지 201동,매매,"70,000 만원",20.11.13,아파트,정상입주.확장특올수리화장실포함.층간소음없는탑층.불곡산전망,경기도  성남시  정자동
196,백현마을5단지 501동,매매,"165,000 만원",20.11.12,아파트,판교역5분  세안고 전망트인조용한단지 갭투자최고입니다,경기도  성남시  백현동
197,산들마을 209동,전세,"63,000 만원",20.11.10,아파트,귀한전세. 확장형 .조용한동,경기도  성남시  여수동
198,판교원마을2단지 204동,전세,"110,000 만원",20.11.09,아파트,"43판상형, 남향, 아주깨끗새도배, 운중천전망굿, 빠른이사입주협의",경기도  성남시  판교동
199,시범우성 215동,월세,"70,000 / 240 만원",20.11.07,아파트,73확장특올수리샷시포함 탁트인앞뒤전망주인거주중이며2세대합가하기에좋은구조임,경기도  성남시  서현동
200,시범우성 214동,매매,"169,000 만원",20.11.07,아파트,53예전확장올수리샷시포함.앞뒤전망앞에는정원같은 단지조성마당에차가전혀없어좋,경기도  성남시  서현동
201,효자임광 313동,매매,"150,000 만원",20.11.04,아파트,47타입 특올수리 11억주세안고 로얄동 서당초양영중학군,경기도  성남시  서현동
202,매화주공3단지 301동,전세,"30,000 만원",20.11.04,아파트,저렴한전세 . 올수리 . 정상입주,경기도  성남시  야탑동
203,봇들마을3단지 307동,매매,"125,000 만원",20.12.08,아파트,24.추천 투자매물 앞뒤 탁 트인전망 인기구조 세안고 확장된집 환기잘됨,경기도  성남시  삼평동
204,양지5단지한양 511동,월세,"2,000 / 80 만원",20.12.08,아파트,특올수리 융자무 빠른입주가 수내초역세권 조용한동,경기도  성남시  수내동
205,장안타운건영2차 120동,전세,"69,000 만원",20.12.08,아파트,예전확장수리  정원전망  화장실2,경기도  성남시  분당동
206,백현마을5단지 503동,매매,"165,000 만원",20.12.08,아파트,전망인테리어굿 짧은세안고 역근거리,경기도  성남시  백현동
207,양지1단지금호 101동,전세,"130,000 만원",20.12.08,아파트,50 최근특올수리 2월26일입주 융자없음 수내역3분 아주좋아요,경기도  성남시  수내동
208,양지5단지한양 513동,매매,"52,000 만원",20.12.08,아파트,11P  정상입주가능 앞전망 시원하고 채광아주좋음 수내역 5분거리,경기도  성남시  수내동
209,정든동아1단지 102동,전세,"90,000 만원",20.12.08,아파트,37p.12월말이후.날짜협의.특올수리.화장실포함.단지전망,경기도  성남시  정자동
210,탑주공8단지 802동,전세,"20,000 만원",20.12.08,아파트,"정상,깨끗,융자없음,저렴하게나온 매물입니다.",경기도  성남시  야탑동
211,판교알파리움2단지(C2-3) 205동,월세,"50,000 / 440 만원",20.12.08,아파트,판교초역세권 풀옵션 입주를 환영니다.,경기도  성남시  백현동
212,정든우성6단지 613동,전세,"68,000 만원",20.12.08,아파트,21년3월5일.최신완벽특올수리내.외부샷시화장실포함.남향.수내학군,경기도  성남시  정자동
213,백현마을8단지 802동,월세,"50,000 / 230 만원",20.12.08,아파트,판교역세권 밝은전망 입주를환영함니다.,경기도  성남시  백현동
214,봇들마을3단지 307동,매매,"125,000 만원",20.12.08,아파트,"세안고,확트인전망,밝고환한집,투자가치높음",경기도  성남시  삼평동
215,양지1단지금호 101동,전세,"130,000 만원",20.12.08,아파트,최근확장특올수리 융자무 전망 단지내초림초 수내초역세권,경기도  성남시  수내동
216,백현마을2단지 212동,전세,"130,000 만원",20.12.08,아파트,"로얄동, 확트인전망 좋은집입니다.",경기도  성남시  백현동
217,백현마을7단지 707동,전세,"95,000 만원",20.12.07,아파트,아이보리크림톤이쁜집  판상형  전망굿탁트인 각방붙박이설치됨,경기도  성남시  백현동
218,백현마을8단지 802동,전세,"130,000 만원",20.12.07,아파트,판교역세권 밝은전망 입주를환영함니다.,경기도  성남시  백현동
219,이매청구 614동,매매,"170,000 만원",20.12.07,아파트,전망굿 샷시포함올수리 더블역세권 GTX수혜단지 추천,경기도  성남시  이매동
220,"효자화성,LG 623동",매매,"75,000 만원",20.12.07,아파트,방2개 확장특올수리 8월입주 서당초학군,경기도  성남시  서현동
221,이매삼환 1102동,전세,"85,000 만원",20.12.07,아파트,올수리 이매중단지 주차편리,경기도  성남시  이매동
222,푸른쌍용 509동,월세,"68,000 / 130 만원",20.12.07,아파트,특올수리 21년1월25일입주가능 수내초수내중학군 조용한동,경기도  성남시  수내동
223,이매성지 704동,전세,"80,000 만원",20.12.07,아파트,"최근전체특올수리,샷시등 로얄동 초역세권 융무",경기도  성남시  이매동
224,봇들마을3단지 306동,매매,"115,000 만원",20.12.07,아파트,24.급매 입주 확장된 넓은 다용도 거실.벙3개.화장실2개 이쁜 정원전망,경기도  성남시  삼평동
225,효자미래타운 601동,매매,"125,000 만원",20.12.07,아파트,49타입 올수리 짧은주세안고 편의시설풍부 특전망,경기도  성남시  서현동
226,이매동신9차 904동,매매,"144,000 만원",20.12.07,아파트,"특올수리 전망굿  이매초,중학군 더블역세권",경기도  성남시  이매동
227,양지5단지한양 509동,매매,"55,000 만원",20.12.07,아파트,14P  올수리깨끗 전세안고 가격저렴 수내역 바로앞,경기도  성남시  수내동
228,한솔청구 102동,매매,"123,000 만원",20.12.07,아파트,확장특올수리  용적율양호 정남향 학군양호 정상입주,경기도  성남시  정자동
229,시범현대 411동,전세,"130,000 만원",20.12.07,아파트,샤시포함특올수리 공원전망 융자무,경기도  성남시  서현동
230,"효자화성,LG 607동",전세,"86,000 만원",20.12.07,아파트,33타입 특올수리 정상입주 로얄동 서당초학군,경기도  성남시  서현동
231,효자동아 213동,전세,"55,000 만원",20.12.07,아파트,방3개 확장올수리 정상입주 씽크대교체 광역교통편리,경기도  성남시  서현동
232,푸른쌍용 611동,전세,"90,000 만원",20.12.07,아파트,수리깨끗 정상입주 전망나옴,경기도  성남시  수내동
233,백현마을5단지 505동,매매,"185,000 만원",20.12.07,아파트,입주 구조전망굿 역세권,경기도  성남시  백현동
234,효자현대 102동,전세,"125,000 만원",20.12.07,아파트,47타입 특올수리 빠른입주가능 융무 조용한로얄동 서당초인접,경기도  성남시  서현동
235,백현마을2단지 203동,전세,"150,000 만원",20.12.07,아파트,"45.융무 남향 판상형  확장된 거실,방4개 ,에어컨.도배.전등 올수리",경기도  성남시  백현동
236,효자임광 310동,매매,"134,000 만원",20.12.07,아파트,최근샷시포함전체완벽특올수리 입주가능,경기도  성남시  서현동
237,시범우성 223동,전세,"120,000 만원",20.12.07,아파트,47타입 최근샤시교체함 잔금전완벽특올수리해드림 서현중인접,경기도  성남시  서현동
238,"효자화성,LG 625동",매매,"77,000 만원",20.12.07,아파트,23타입 주인거주 깨끗하고밝은집 정상입주 서당초,경기도  성남시  서현동
239,백현마을6단지 606동,전세,"95,000 만원",20.12.07,아파트,로얄층 깨끗함 1월말 2월초,경기도  성남시  백현동
240,한솔청구 105동,전세,"46,000 만원",20.12.07,아파트,욕실포함특올수리 융자무 전망굿 학군양호,경기도  성남시  정자동
241,백현마을6단지 601동,매매,"177,000 만원",20.12.07,아파트,전망구조굿 역근거리 전세9.8억안고,경기도  성남시  백현동
242,양지5단지한양 513동,전세,"50,000 만원",20.12.07,아파트,17 특올수리 샤시포함 정상입주 융자없음 수내역세권 동북향 좋아요,경기도  성남시  수내동
243,양지6단지금호청구 602동,전세,"62,000 만원",20.12.07,아파트,26 즉시입주 특수리 공원향 수내역세권 초림초앞 아주좋아요,경기도  성남시  수내동
244,양지2단지청구 211동,전세,"110,000 만원",20.12.05,아파트,"샤시포함특올수리 융자무 전ㅁ아 학군,학원우수",경기도  성남시  수내동
245,백현마을8단지 802동,전세,"115,000 만원",20.12.05,아파트,전망구조굿 입주일협의가능 역세권,경기도  성남시  백현동
246,장미동부 137동,전세,"55,000 만원",20.12.05,아파트,올수리 . 정상입주,경기도  성남시  야탑동
247,탑주공8단지 808동,월세,"3,000 / 80 만원",20.12.05,아파트,남향 화장실포함 올수리 빠른입주가능,경기도  성남시  야탑동
248,장미코오롱 102동,월세,"30,000 / 120 만원",20.12.05,아파트,올수리 . 정남향 . 입주협의,경기도  성남시  야탑동
249,장미현대 836동,월세,"5,000 / 85 만원",20.12.05,아파트,역세권아파트 . 올수리 . 정상,경기도  성남시  야탑동
250,이매삼성 1021동,전세,"90,000 만원",20.12.05,아파트,올수리 조용한로얄동 이매역세권가까운동,경기도  성남시  이매동
251,양지5단지한양 519동,매매,"180,000 만원",20.12.05,아파트,67 올수리 월세안고 수내초역세권,경기도  성남시  수내동
252,탑벽산 608동,월세,"40,000 / 150 만원",20.12.05,아파트,올수리 . 역세권아파트 . 탄천전망. 조용한동,경기도  성남시  야탑동
253,이매청구 613동,전세,"90,000 만원",20.12.05,아파트,특올수리 라인굿 더블역세권 추천매물,경기도  성남시  이매동
254,장미동부 112동,월세,"10,000 / 170 만원",20.12.05,아파트,역세권아파트 . 조용한동 . 올수리,경기도  성남시  야탑동
255,이매삼환 1102동,전세,"90,000 만원",20.12.05,아파트,38p 올수리 단지내이매중 역세권 주차장넉넉,경기도  성남시  이매동
256,장미코오롱 115동,월세,"50,000 / 100 만원",20.12.05,아파트,역세권가까운동 . 정남향 . 조용한동 . 정상입주,경기도  성남시  야탑동
257,장미현대 822동,월세,"10,000 / 100 만원",20.12.05,아파트,화장실포함올수리 . 정상,경기도  성남시  야탑동
258,탑주공8단지 808동,전세,"30,000 만원",20.12.05,아파트,"남향 , 좋은구조, 빠른입주가능, 욕실올수리해줌,",경기도  성남시  야탑동
259,장미코오롱 121동,월세,"20,000 / 100 만원",20.12.05,아파트,올수리 . 입주협의,경기도  성남시  야탑동
260,위례자연앤래미안e편한세상 5614동,전세,"80,000 만원",20.12.05,아파트,최고학군 단지내초중고어린이집 트인전망 채광우수 고품격편의시설 웰빙아파트,경기도  성남시  창곡동
261,탑경남 712동,월세,"65,000 / 70 만원",20.12.05,아파트,올수리 . 역세권아파트 . 보증금조정가,경기도  성남시  야탑동
262,이매삼성 1023동,매매,"85,000 만원",20.12.05,아파트,22p 남향밝은집 이매환승역세권인접동,경기도  성남시  이매동
263,이매삼성 1021동,월세,"75,000 / 45 만원",20.12.05,아파트,46p올수리 남향 밝은집 이매역세권,경기도  성남시  이매동
264,탑경남 708동,월세,"30,000 / 250 만원",20.12.05,아파트,최근특올수리 . 시스템에어컨설치 . 역세권아파트,경기도  성남시  야탑동
265,이매삼성 1010동,매매,"140,000 만원",20.12.05,아파트,46p올수리  이매중학군 입주,경기도  성남시  이매동
266,시범현대 418동,월세,"70,000 / 180 만원",20.12.05,아파트,47특올수리샷시포함 탁 트인 중앙공원전망에 바로나오면 분당초 서현중학교가,경기도  성남시  서현동
267,매화공무원2단지 216동,전세,"43,000 만원",20.12.05,아파트,화장실포함올수리 . 정상입주 . 조용한동,경기도  성남시  야탑동
268,장미현대 826동,월세,"40,000 / 130 만원",20.12.05,아파트,올수리 . 정상입주 . 정남향,경기도  성남시  야탑동
269,장미코오롱 110동,월세,"20,000 / 160 만원",20.12.05,아파트,역세권에가까운동 . 올수리해줌 . 정남향 . 정상입주,경기도  성남시  야탑동
270,이매삼성 1019동,매매,"87,000 만원",20.12.05,아파트,22p 올수리 단지내이매중학군 역세권,경기도  성남시  이매동
271,백현마을2단지 212동,전세,"130,000 만원",20.12.05,아파트,"45.융무 빠른입주 탁 트인 전망 확장된 거실,방4개 보평초 판교역",경기도  성남시  백현동
272,매화주공3단지 304동,월세,"14,000 / 45 만원",20.12.05,아파트,올수리 . 정남향 . 조용한동 . 정상입주,경기도  성남시  야탑동
273,시범우성 214동,매매,"155,000 만원",20.12.05,아파트,53예전확장올수리에 앞에는 정원같은 단지 조성 마당에 차가 전혀없이 앞마,경기도  성남시  서현동
274,양지2단지청구 211동,전세,"110,000 만원",20.12.05,아파트,33P 샷시까지 전체특수리 융자없고 앞전망시원 학군 교통 편리성좋음,경기도  성남시  수내동
275,매화주공4단지 405동,월세,"19,000 / 30 만원",20.12.05,아파트,올수리 . 하시 . 남향 . 조용한동,경기도  성남시  야탑동
276,봇들마을3단지 312동,매매,"120,000 만원",20.12.05,아파트,"24.급매 판상형 인기구조 방3.화장실2 확장된 거실,방 다용도 수납굿",경기도  성남시  삼평동
277,목련대원빌라 106동,월세,"3,000 / 100 만원",20.12.05,아파트,수리깨끗 . 조용한동,경기도  성남시  야탑동
278,파크타운서안 112동,매매,"180,000 만원",20.12.04,아파트,특수리 중앙공원전망최고 입주가능 학군학원가최고,경기도  성남시  수내동
279,백현마을2단지 206동,매매,"215,000 만원",20.12.04,아파트,판교초역세권 보평학군 특전망 매수를권장함니다.,경기도  성남시  백현동
280,양지1단지금호 103동,월세,"80,000 / 100 만원",20.12.04,아파트,32 최근특올수리 3월중순입주 수내역세권 아주좋아요,경기도  성남시  수내동
281,판교원마을11단지 1102동,매매,"170,000 만원",20.12.04,아파트,밝고멋진전망  매수를적극권장합니다.,경기도  성남시  판교동
282,판교알파리움2단지(C2-3) 201동,매매,"430,000 만원",20.12.04,아파트,복층펜트하우스 특전망  넓은테라스 너무좋습니다,경기도  성남시  백현동
283,탑주공8단지 805동,월세,"10,000 / 60 만원",20.12.04,아파트,"남향, 좋은동,욕실포함 올수리깨끗",경기도  성남시  야탑동
284,이매청구 605동,전세,"100,000 만원",20.12.04,아파트,주인올수리 더블역세권 교통편리 융무,경기도  성남시  이매동
285,백현마을7단지 706동,매매,"160,000 만원",20.12.04,아파트,29p밝고 전망수리굿 세안고 판교역세권,경기도  성남시  백현동
286,이매한신 204동,전세,"80,000 만원",20.12.04,아파트,내부올수리 교통편리 전망 융무,경기도  성남시  이매동
287,탑주공8단지 802동,매매,"45,000 만원",20.12.04,아파트,"남향,수리깨끗,씽크대,역세권아파트,",경기도  성남시  야탑동
288,이매청구 607동,전세,"110,000 만원",20.12.04,아파트,샷시포함올수리 더블역세권 주차편리 융무,경기도  성남시  이매동
289,양지1단지금호 103동,월세,"80,000 / 100 만원",20.12.04,아파트,최근특올수리 융자무 단지내초림초 수내초역세권,경기도  성남시  수내동
290,판교알파리움1단지(C2-2) 102동,매매,"280,000 만원",20.12.04,아파트,판교초역세권 풀옵션 밝은전망 매수를권장함니다.,경기도  성남시  백현동
291,청솔공무원 503동,전세,"70,000 만원",20.12.04,아파트,수리된 깨끗한 집  입주일 협의,경기도  성남시  금곡동
292,이매한신 201동,전세,"90,000 만원",20.12.04,아파트,최근전체특올수리 교통편리 융무,경기도  성남시  이매동
293,양지2단지청구 211동,전세,"110,000 만원",20.12.04,아파트,32 특올수리 2월26일입주 중도금4억필요 융자없음 수내역세권 좋아요,경기도  성남시  수내동
294,양지1단지금호 101동,월세,"80,000 / 150 만원",20.12.04,아파트,올수리 융자무 단지내초림초 수내초역세권 2월입주,경기도  성남시  수내동
295,양지5단지한양 514동,매매,"70,000 만원",20.12.03,아파트,17 올수리 월세안고 북동향 수내역세권 좋아요,경기도  성남시  수내동
296,"효자대우,대창 619동",전세,"52,000 만원",20.12.03,아파트,방2개 화포올수리 정상입주,경기도  성남시  서현동
297,이매삼성 1021동,월세,"75,000 / 45 만원",20.12.03,아파트,올수리 남향로얄동 역세권 이매중단지,경기도  성남시  이매동
298,봇들마을9단지 907동,월세,"80,000 / 350 만원",20.12.03,아파트,43.다락 테라스 탁 트인 전망 밝고 환함 주인거주 관리잘됨 보평초앞,경기도  성남시  삼평동
299,효자삼환 506동,매매,"77,000 만원",20.12.03,아파트,샷시포함확장특올수리 입주 또는 주인전세로도 가능,경기도  성남시  서현동
300,이매진흥 801동,전세,"83,000 만원",20.12.03,아파트,확장올수리 탄천전망 남향로얄동 이매초단지 초역세권,경기도  성남시  이매동
301,판교알파리움2단지(C2-3) 202동,매매,"220,000 만원",20.12.03,아파트,급매 판교역세권 풀옵션 매수를권장함니다.,경기도  성남시  백현동
302,봇들마을3단지 303동,매매,"128,000 만원",20.12.03,아파트,판교역세권 쾌적하고밝은전망 매수를적극권장함니다,경기도  성남시  삼평동
303,판교알파리움1단지(C2-2) 103동,매매,"220,000 만원",20.12.03,아파트,판교초역세권 풀옵션 밝은전망 매수를권장함니다.,경기도  성남시  백현동
304,백현마을2단지 204동,매매,"200,000 만원",20.12.03,아파트,판교초역세권 보평학군 밝은전망 매수를권장함니다.,경기도  성남시  백현동
305,효자임광 303동,전세,"70,000 만원",20.12.03,아파트,최근샷시포함완벽특올수리  조용한 로얄동,경기도  성남시  서현동
306,효자임광 315동,전세,"105,000 만원",20.12.03,아파트,47타입 특올수리 2월입주 단지내양영중,경기도  성남시  서현동
307,양지5단지한양 511동,전세,"35,000 만원",20.12.03,아파트,14 특수리 정상입주 융자없음 수내역세권 좋아요,경기도  성남시  수내동
308,위례자연앤래미안e편한세상 5610동,매매,"140,000 만원",20.12.02,아파트,최고학군 단지내초중고어린이집 트인전망 고품격편의시설 위례역착공,경기도  성남시  창곡동
309,백현마을2단지 203동,전세,"150,000 만원",20.12.02,아파트,"45.융무 남향 판상형  확장된 거실,방4개 ,붙박이 보평초 판교역",경기도  성남시  백현동
310,판교알파리움2단지(C2-3) 204동,매매,"200,000 만원",20.12.02,아파트,급매 판교초역세권 풀옵션 매수를적극권장합니다.,경기도  성남시  백현동
311,장미코오롱 138동,전세,"75,000 만원",20.12.02,아파트,올수리해줌 . 조용한동 . 입주협의,경기도  성남시  야탑동
312,봇들마을7단지 704동,매매,"200,000 만원",20.12.02,아파트,판교초역세권 보평학군 밝은전망 매수를권장함니다.,경기도  성남시  삼평동
313,장미현대 828동,전세,"93,000 만원",20.12.02,아파트,올수리 . 융무 . 정남향 . 조용한동,경기도  성남시  야탑동
314,판교원마을11단지 1106동,매매,"225,000 만원",20.12.02,아파트,전망줗은 펜트하우스 올수리  남향 .,경기도  성남시  판교동
315,매화주공3단지 315동,전세,"30,000 만원",20.12.02,아파트,올수리 . 정상입주,경기도  성남시  야탑동
316,"청솔서광,영남 101동",전세,"90,000 만원",20.12.02,아파트,특올수리 융자무 신분당선편리 정상입주,경기도  성남시  금곡동
317,푸른쌍용 611동,전세,"95,000 만원",20.12.02,아파트,귀한전세 올수리 융자무 전망 단지내수내초,경기도  성남시  수내동
318,판교알파리움1단지(C2-2) 103동,매매,"220,000 만원",20.12.02,아파트,판교초역세권 풀옵션 밝은전망 세안고 매수를권장함니다.,경기도  성남시  백현동
319,목련자영빌라 301동,전세,"34,000 만원",20.12.02,아파트,깨끗 . 정상입주 . 조용한동,경기도  성남시  야탑동
320,두산위브 103동,매매,"155,000 만원",20.12.02,아파트,특올수리 남동향 조용함 정상입주,경기도  성남시  금곡동
321,"양지3,5단지금호한양 301동",전세,"140,000 만원",20.12.02,아파트,50 확장특올수리 정상입주 융자없음 수내역세권 좋아요,경기도  성남시  수내동
322,백현마을2단지 212동,전세,"135,000 만원",20.12.02,아파트,올수리 판교역세권 보평학군밝은전망 입주를 환영함니다.,경기도  성남시  백현동
323,장미코오롱 135동,전세,"65,000 만원",20.12.02,아파트,특올수리 . 정남향 . 조용한동,경기도  성남시  야탑동
324,"양지3,5단지금호한양 523동",전세,"120,000 만원",20.12.02,아파트,38P 확장특올수리 앞이시원한특별한 전망 학군 환경 편리성좋음,경기도  성남시  수내동
325,판교알파리움2단지(C2-3) 205동,전세,"160,000 만원",20.12.02,아파트,귀한전세 판교역초역세권 에어콘설치 입주를환영합니다.,경기도  성남시  백현동
326,양지6단지금호청구 601동,매매,"120,000 만원",20.12.01,아파트,28 최근특올수리 정상입주 주인거주 수내역2분 초림초분당고앞 아주좋아요,경기도  성남시  수내동
327,판교알파리움1단지(C2-2) 103동,매매,"240,000 만원",20.12.01,아파트,판교초역세권 풀옵션 밝은전망 매수를권장함니다.,경기도  성남시  백현동
328,백현마을2단지 204동,매매,"210,000 만원",20.12.01,아파트,전망좋고  조용한 귀한매매   깔끔해요,경기도  성남시  백현동
329,양지1단지금호 116동,전세,"130,000 만원",20.12.01,아파트,샤시포함 특올수리 전망 단지내초림초 수내초역세권,경기도  성남시  수내동
330,양지1단지금호 116동,전세,"130,000 만원",20.12.01,아파트,,경기도  성남시  수내동
331,백현마을2단지 213동,전세,"130,000 만원",20.12.01,아파트,융무  뷰가 아주좋구요  깔끔한 올특수리,경기도  성남시  백현동
332,백현마을6단지 606동,전세,"94,000 만원",20.12.01,아파트,29p밝고 예쁜집 역세권 귀한전세 급서두르셔요,경기도  성남시  백현동
333,판교써밋플레이스 103동,매매,"200,000 만원",20.12.01,아파트,적은돈으로  갭투자  전망굿  역세권,경기도  성남시  삼평동
334,백현마을2단지 212동,매매,"200,000 만원",20.12.01,아파트,임주가능   뷰가좋고  GTX 역세권  공원화   신분당선역세권입니다,경기도  성남시  백현동
335,판교알파리움1단지(C2-2) 103동,매매,"210,000 만원",20.12.01,아파트,뷰가좋구  조용한  판상형  역세권 탄천연결이 잘돼서  운동하기 편한단지,경기도  성남시  백현동
336,아름건영 110동,전세,"85,000 만원",20.12.01,아파트,"욕실포함올수리,깨끗,입주일협의가능,융자없고,집 좋습니다.",경기도  성남시  이매동
337,판교알파리움2단지(C2-3) 203동,매매,"225,000 만원",20.12.01,아파트,특특수리  백화점  역세권  탄천연결이 잘돼서 운동하기 편한단지,경기도  성남시  백현동
338,푸르지오월드마크,매매,"230,000 만원",20.12.01,아파트,타입좋고  조용하고  뷰가 아주예쁜집입니다  역세권  살기편한집,경기도  성남시  삼평동
339,백현마을1단지푸르지오그랑블 110동,매매,"230,000 만원",20.12.01,아파트,갭투자  에어컨 풀옵션  전망,경기도  성남시  백현동
340,푸르지오월드마크 101동,매매,"228,000 만원",20.12.01,아파트,적은돈으로 갭투자  전망 역세권  귀한매매,경기도  성남시  삼평동
341,단대푸르지오 112동,매매,"130,000 만원",20.12.01,아파트,역세권 특올수리 선호타입 판산형 확장형 입주가능,경기도  성남시  단대동
342,일성오퍼스원 0동,매매,"12,800 만원",20.12.01,도시형생활주택,임대수익용,경기도  성남시  태평동
343,탑5단지타워빌 508동,매매,"120,000 만원",20.12.01,아파트,"특올수리,샷시교체,주인거주,정상입주,앞이훤함",경기도  성남시  야탑동
344,봇들마을7단지 706동,월세,"100,000 / 100 만원",20.12.01,아파트,41A  방4개  정상입주  전망굿  귀한월세,경기도  성남시  삼평동
345,백현마을1단지푸르지오그랑블 112동,매매,"240,000 만원",20.12.01,아파트,정상  인테리어  전망,경기도  성남시  백현동
346,백현마을1단지푸르지오그랑블 114동,매매,"245,000 만원",20.12.01,아파트,38 판상형  정상입주  전망좋고  조용하고  귀한매매,경기도  성남시  백현동
347,백현마을2단지 205동,전세,"125,000 만원",20.12.01,아파트,융무  정상입주  전망굿,경기도  성남시  백현동
348,양지1단지금호 116동,전세,"130,000 만원",20.12.01,아파트,귀한전세 융자무  샷시포함특올수리 전망굿 학군생활권최고,경기도  성남시  수내동
349,헤리티지타운하우스 119동,매매,"115,000 만원",20.12.01,아파트,급매 정상 멀티룸포함,경기도  성남시  금곡동
350,봇들마을7단지 703동,매매,"208,000 만원",20.12.01,아파트,정상입주   전망  방4개 깔끔한집,경기도  성남시  삼평동
351,푸르지오월드마크 2동,매매,"290,000 만원",20.12.01,아파트,판교초역세권 풀옵션  밝은전망 매수를권장함니다.,경기도  성남시  삼평동
352,파크타운서안 109동,전세,"130,000 만원",20.12.01,아파트,확장올수리 낮은전망 중앙공원 예쁜집 정상입주 샷시교체,경기도  성남시  수내동
353,판교써밋플레이스 1동,매매,"195,000 만원",20.12.01,아파트,전세  안고 적은돈으로 갭투자  역세권  전망좋구요,경기도  성남시  삼평동
354,이매삼성 1004동,매매,"150,000 만원",20.12.01,아파트,올수리 탄천전망 로얄동 이매중단지 역세권,경기도  성남시  이매동
355,판교알파리움2단지(C2-3) 203동,월세,"70,000 / 360 만원",20.12.01,아파트,특특올수리 방4개  백화점 역세권  탄천 연결이 잘돼서  운동하기 편한,경기도  성남시  백현동
356,이매삼성 1009동,매매,"170,000 만원",20.12.01,아파트,전체특올수리 남향로얄동 공원전망 역세권 입주추천,경기도  성남시  이매동
357,하얀주공5단지 506동,월세,"5,000 / 80 만원",20.11.30,아파트,17p   올수리했어요 쌍둥이 구조입니다.  정상입주 가능합니다.,경기도  성남시  구미동
358,하얀주공5단지 502동,월세,150 / 150 만원,20.11.30,아파트,풀옵션 수리굿  공실이라 바로 입주 가능합니다.,경기도  성남시  구미동
359,하얀주공5단지 504동,매매,"51,000 만원",20.11.30,아파트,15p  입주가능합니다    로얄동입니다  전망좋은 집입니다.,경기도  성남시  구미동
